# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 16:09:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN k2_name:        K2 ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
#
loc_rowid,pl_name,hostname,k2_name,default_flag,disposition,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim
1432,EPIC 218304292.01,EPIC 218304292,,0,CANDIDATE,8.42165900000,0.00037600000,-0.00040200000,0,,,,,3.45758743,0.83578466,-0.52905244,0,,,,,,,,,,,,,,,,,0.02578200,0.00504500,-0.00261900,0,5779.00,51.00,-51.00,0,1.229497,0.174507,-0.140699,0,,,,,,,,,4.130000,0.100000,-0.100000,0,,,,
1433,EPIC 218332621.01,EPIC 218332621,,1,CANDIDATE,9.81158900000,0.00084700000,-0.00090300000,0,,,,,4.25300000,0.35600000,-0.34500000,0,,,,,,,,,,,,,4.4000000,,,0,0.02070000,0.00100000,-0.00100000,0,5953.00,138.00,-138.00,0,1.882000,0.135000,-0.129000,0,1.506000,0.653000,-0.465000,0,,,,,4.066000,0.150000,-0.150000,0,,,,
1434,EPIC 218621322.01,EPIC 218621322,,0,CANDIDATE,11.58435585170,0.00586576340,-0.00586576340,0,,,,,5.49928933,1.41740570,-1.41740570,0,42.5453,,,0,651.38,,,0,0.25005580,0.02838574,-0.02838574,0,3.4607621,0.4334286,-0.4334286,0,,,,,5631.00,139.76,-139.76,0,1.092950,0.057171,-0.057171,0,,,,,,,,,4.360000,0.081730,-0.081730,0,,,,
1435,EPIC 218621322.01,EPIC 218621322,,1,CANDIDATE,11.58750200000,0.00173300000,-0.00178700000,0,,,,,21.90000000,50.50000000,-16.90000000,0,,,,,,,,,,,,,3.9000000,0.7296000,-3.9000000,0,0.20200000,0.46420000,-0.15460000,0,,,,,1.000000,,,0,,,,,,,,,,,,,,,,
1436,EPIC 218695436.01,EPIC 218695436,,1,CANDIDATE,1.54931800000,0.00000430000,-0.00000430000,0,,,,,42.60000000,5.90000000,-8.40000000,0,,,,,,,,,3.78900000,0.01100000,-0.01100000,0,4.0176000,0.0456000,-0.0360000,0,0.23500000,0.01400000,-0.02900000,0,,,,,1.670000,0.210000,-0.260000,0,,,,,,,,,,,,,,,,
1437,EPIC 218701083.01,EPIC 218701083,,1,CANDIDATE,5.05210000000,0.00040000000,-0.00040000000,0,0.0529000000,0.0019000000,-0.0022000000,0,2.13880000,0.08980000,-0.09240000,0,1073.9980,,,0,,,,,,,,,,,,,,,,,6262.00,138.00,-138.00,0,1.476000,0.093000,-0.086000,0,1.198000,0.521000,-0.359000,0,,,,,4.178000,0.150000,-0.150000,0,,,,
1438,EPIC 218701083.01,EPIC 218701083,,0,CANDIDATE,5.04906800000,0.00100800000,-0.00120500000,0,,,,,2.59400000,0.18600000,-0.17300000,0,,,,,,,,,,,,,4.2000000,,,0,0.01610000,0.00100000,-0.00100000,0,6262.00,138.00,-138.00,0,1.476000,0.093000,-0.086000,0,1.198000,0.521000,-0.359000,0,,,,,4.178000,0.150000,-0.150000,0,,,,
1439,EPIC 218709665.01,EPIC 218709665,,1,CANDIDATE,1.93634750000,0.00000220000,-0.00000220000,0,,,,,46.00000000,12.00000000,-25.00000000,0,,,,,,,,,2.45950000,0.00470000,-0.00420000,0,2.2704000,0.0144000,-0.0264000,0,0.25000000,0.04800000,-0.13400000,0,,,,,1.687000,0.274000,-0.037000,0,,,,,,,,,,,,,,,,
1440,EPIC 218711655.01,EPIC 218711655,,1,CANDIDATE,1.15756300000,0.00005000000,-0.00005000000,0,,,,,12.30000000,7.90000000,-5.30000000,0,,,,,,,,,,,,,0.0000000,,,0,0.07770000,0.04840000,-0.03240000,0,,,,,1.460000,,,0,,,,,,,,,,,,,,,,
1441,EPIC 218874453.01,EPIC 218874453,,1,CANDIDATE,2.17469000000,0.00013000000,-0.00012000000,0,,,,,1.80000000,0.17000000,-0.29000000,0,,,,,,,,,0.02510000,0.00230000,-0.00240000,0,1.0800000,0.1200000,-0.1200000,0,0.01520000,0.00130000,-0.00240000,0,,,,,1.083000,0.043000,-0.033000,0,,,,,,,,,,,,,,,,
1442,EPIC 218901589.01,EPIC 218901589,,1,CANDIDATE,1.65822300000,0.00009600000,-0.00009700000,0,,,,,0.86700000,0.06800000,-0.18600000,0,,,,,,,,,0.01093000,0.00041000,-0.00042000,0,2.9040000,0.1440000,-0.1440000,0,0.00867000,0.00065000,-0.00186000,0,,,,,0.917000,0.021000,-0.014000,0,,,,,,,,,,,,,,,,
1443,EPIC 218952024.01,EPIC 218952024,,1,CANDIDATE,0.56007000000,0.00002900000,-0.00002800000,0,,,,,1.67000000,0.51000000,-0.58000000,0,,,,,,,,,0.01663000,0.00072000,-0.00074000,0,2.4480000,0.1440000,-0.1440000,0,0.03480000,0.01000000,-0.01200000,0,,,,,0.441000,0.048000,-0.009000,0,,,,,,,,,,,,,,,,
1444,EPIC 218973982.01,EPIC 218973982,,1,CANDIDATE,4.88451000000,0.00032000000,-0.00028000000,0,,,,,16.10000000,8.30000000,-76.40000000,0,,,,,,,,,1.64700000,0.07400000,-0.06900000,0,3.0000000,0.2400000,-0.1680000,0,0.20200000,0.07400000,-0.13800000,0,,,,,0.730000,0.270000,-3.430000,0,,,,,,,,,,,,,,,,
1445,EPIC 219111248.01,EPIC 219111248,,1,CANDIDATE,4.35967000000,0.00017000000,-0.00022000000,0,,,,,2.31000000,0.73000000,-0.36000000,0,,,,,,,,,0.15680000,0.00660000,-0.00720000,0,1.8576000,0.0792000,-0.1152000,0,0.03790000,0.00190000,-0.00360000,0,,,,,0.559000,0.174000,-0.069000,0,,,,,,,,,,,,,,,,
1446,EPIC 219114906.01,EPIC 219114906,,1,CANDIDATE,1.81053000000,0.00012000000,-0.00011000000,0,,,,,1.02400000,0.09900000,-0.26800000,0,,,,,,,,,0.03260000,0.00220000,-0.00240000,0,1.6800000,0.1440000,-0.2160000,0,0.01730000,0.00160000,-0.00440000,0,,,,,0.543000,0.013000,-0.038000,0,,,,,,,,,,,,,,,,
1447,EPIC 219256848.01,EPIC 219256848,,1,CANDIDATE,20.94388000000,0.00046000000,-0.00044000000,0,,,,,170.00000000,46.00000000,-89.00000000,0,,,,,,,,,0.47360000,0.01260000,-0.00870000,0,3.6720000,0.0960000,-0.1200000,0,0.12500000,0.03400000,-0.06500000,0,,,,,12.430000,0.580000,-0.630000,0,,,,,,,,,,,,,,,,
1448,EPIC 219256848.01,EPIC 219256848,,0,CANDIDATE,20.94390900000,0.00252200000,-0.00261500000,0,,,,,591.10000000,453.80000000,-367.20000000,0,,,,,,,,,,,,,3.4896000,0.1896000,-0.1800000,0,0.46860000,0.35730000,-0.28860000,0,,,,,11.570000,,,0,,,,,,,,,,,,,,,,
1449,EPIC 219266595.01,EPIC 219266595,,1,CANDIDATE,0.94428400000,0.00010000000,-0.00009900000,0,,,,,1.48000000,0.46000000,-0.99000000,0,,,,,,,,,0.02710000,0.00150000,-0.00150000,0,4.0320000,0.4320000,-0.5280000,0,0.01990000,0.00620000,-0.01320000,0,,,,,0.684000,0.028000,-0.055000,0,,,,,,,,,,,,,,,,
1450,EPIC 219388192.01,EPIC 219388192,,0,CANDIDATE,5.29136017752,0.00073029747,-0.00073029747,0,,,,,11.52204139,0.68600000,-0.68600000,0,263.0773,,,0,1027.17,,,0,1.12532759,0.03390361,-0.03390361,0,3.5122145,0.1006529,-0.1006529,0,,,,,5555.00,137.31,-137.31,0,1.036760,0.055553,-0.055553,0,,,,,,,,,4.397490,0.079591,-0.079591,0,,,,
1451,EPIC 219388192.01,EPIC 219388192,,0,CANDIDATE,5.29266000000,0.00008400000,-0.00008200000,0,,,,,9.60000000,0.70000000,-0.50000000,0,,,,,,,,,,,,,3.3000000,0.0312000,-0.0192000,0,0.08790000,0.00090000,-0.00050000,0,,,,,1.000000,,,0,,,,,,,,,,,,,,,,
1452,EPIC 219388192.01,EPIC 219388192,,1,CANDIDATE,5.29262700000,0.00001900000,-0.00001900000,0,,,,,10.98000000,0.65000000,-0.22000000,0,,,,,,,,,1.05170000,0.00590000,-0.00530000,0,3.2952000,0.0168000,-0.0168000,0,0.09517000,0.00089000,-0.00164000,0,,,,,1.058000,0.062000,-0.010000,0,,,,,,,,,,,,,,,,
1453,EPIC 219388192.01,EPIC 219388192,,0,CANDIDATE,5.29260500000,0.00003100000,-0.00003100000,0,,,,,9.97787290,0.91302236,-0.46643924,0,,,,,,,,,,,,,,,,,0.09433500,0.00085200,-0.00069900,0,5689.00,50.00,-50.00,0,0.969695,0.088298,-0.044758,0,,,,,,,,,4.430000,0.100000,-0.100000,0,,,,
1454,EPIC 219420915.01,EPIC 219420915,,0,CANDIDATE,0.51501300000,0.00000600000,-0.00000600000,0,,,,,26.10000000,11.60000000,-6.60000000,0,,,,,,,,,,,,,0.0000000,,,0,0.18380000,0.07760000,-0.04180000,0,,,,,1.300000,,,0,,,,,,,,,,,,,,,,
1455,EPIC 219420915.01,EPIC 219420915,,1,CANDIDATE,0.51501960000,0.00000200000,-0.00000210000,0,,,,,36.20000000,6.70000000,-6.40000000,0,,,,,,,,,0.60200000,0.00300000,-0.00280000,0,1.9752000,0.0240000,-0.0192000,0,0.27000000,0.05000000,-0.04500000,0,,,,,1.230000,0.013000,-0.073000,0,,,,,,,,,,,,,,,,
1456,EPIC 219480273.01,EPIC 219480273,,1,CANDIDATE,26.48370000000,0.00500000000,-0.00510000000,0,,,,,1.98000000,0.34000000,-0.50000000,0,,,,,,,,,0.02010000,0.00130000,-0.00140000,0,6.0480000,0.3600000,-0.5280000,0,0.01320000,0.00120000,-0.00330000,0,,,,,1.378000,0.199000,-0.053000,0,,,,,,,,,,,,,,,,
1457,EPIC 219610716.01,EPIC 219610716,,1,CANDIDATE,2.08807000000,0.00019000000,-0.00019000000,0,,,,,12.40000000,1.70000000,-5.80000000,0,,,,,,,,,0.07170000,0.00400000,-0.00410000,0,3.0720000,0.2160000,-0.4560000,0,0.02550000,0.00310000,-0.01180000,0,,,,,4.440000,0.280000,-0.440000,0,,,,,,,,,,,,,,,,
1458,EPIC 219747794.01,EPIC 219747794,,1,CANDIDATE,34.37970000000,0.00100000000,-0.00110000000,0,,,,,118.00000000,99.00000000,-72.00000000,0,,,,,,,,,1.94300000,0.04100000,-0.03900000,0,3.9120000,0.1440000,-0.1680000,0,0.26800000,0.08000000,-0.12900000,0,,,,,4.000000,3.200000,-1.500000,0,,,,,,,,,,,,,,,,
1459,EPIC 219747794.02,EPIC 219747794,,1,CANDIDATE,15.65940000000,0.00430000000,-0.00430000000,0,,,,,37.00000000,33.00000000,-28.00000000,0,,,,,,,,,0.25300000,0.02100000,-0.02100000,0,6.8640000,0.9600000,-0.7680000,0,0.08400000,0.03700000,-0.05600000,0,,,,,4.000000,3.200000,-1.500000,0,,,,,,,,,,,,,,,,
1460,EPIC 219760360.01,EPIC 219760360,,1,CANDIDATE,1.40951260000,0.00000980000,-0.00000980000,0,,,,,70.00000000,16.00000000,-22.00000000,0,,,,,,,,,1.90800000,0.01000000,-0.01000000,0,3.2904000,0.0648000,-0.0528000,0,0.35300000,0.08100000,-0.10800000,0,,,,,1.820000,0.058000,-0.038000,0,,,,,,,,,,,,,,,,
1461,EPIC 220168663.01,EPIC 220168663,,1,CANDIDATE,3.22513000000,0.00034000000,-0.00037000000,0,,,,,2.33000000,0.55000000,-1.86000000,0,,,,,,,,,0.24000000,0.03000000,-0.03400000,0,1.6800000,0.2640000,-0.3360000,0,0.04890000,0.00670000,-0.03810000,0,,,,,0.437000,0.084000,-0.072000,0,,,,,,,,,,,,,,,,
1462,EPIC 220170303.02,K2-203,,1,CANDIDATE,4.92340000000,0.00110000000,-0.00120000000,0,,,,,1.18000000,0.16000000,-0.61000000,0,,,,,,,,,0.02100000,0.00210000,-0.00220000,0,2.0160000,0.2880000,-0.4080000,0,0.01400000,0.00170000,-0.00720000,0,,,,,0.776000,0.046000,-0.027000,0,,,,,,,,,,,,,,,,
1463,EPIC 220173278.01,EPIC 220173278,,1,CANDIDATE,8.03216000000,0.00103000000,-0.00097000000,0,,,,,2.42000000,0.25000000,-0.33000000,0,,,,,,,,,0.01484000,0.00077000,-0.00080000,0,5.8080000,0.2160000,-0.2640000,0,0.01198000,0.00063000,-0.00134000,0,,,,,1.850000,0.160000,-0.140000,0,,,,,,,,,,,,,,,,
1464,EPIC 220187552.01,EPIC 220187552,,1,CANDIDATE,17.09331900000,0.00003600000,-0.00003600000,0,,,,,17.70000000,4.60000000,-5.60000000,0,,,,,,,,,2.80670000,0.00750000,-0.00750000,0,2.2680000,0.0264000,-0.0312000,0,0.38000000,0.09600000,-0.11800000,0,,,,,0.426000,0.026000,-0.033000,0,,,,,,,,,,,,,,,,
1465,EPIC 220187552.01,EPIC 220187552,,0,CANDIDATE,17.09349100000,0.00015900000,-0.00015900000,0,,,,,32.50000000,21.20000000,-14.30000000,0,,,,,,,,,,,,,2.2608000,0.0192000,-0.0312000,0,0.45140000,0.28570000,-0.18700000,0,,,,,0.660000,,,0,,,,,,,,,,,,,,,,
1466,EPIC 220192485.01,EPIC 220192485,,0,CANDIDATE,50.69364400000,0.00056900000,-0.00055000000,0,,,,,8.68300668,0.45865593,-0.37561816,0,,,,,,,,,,,,,,,,,0.10039300,0.00168000,-0.00246900,0,5220.00,50.00,-50.00,0,0.792931,0.039727,-0.028218,0,,,,,,,,,4.540000,0.100000,-0.100000,0,,,,
1467,EPIC 220192485.01,EPIC 220192485,,1,CANDIDATE,50.69369000000,0.00024000000,-0.00024000000,0,,,,,8.85000000,0.50000000,-0.62000000,0,,,,,,,,,1.10410000,0.00490000,-0.00470000,0,4.4328000,0.0240000,-0.0264000,0,0.10390000,0.00170000,-0.00130000,0,,,,,0.781000,0.042000,-0.054000,0,,,,,,,,,,,,,,,,
1468,EPIC 220192485.01,EPIC 220192485,,0,CANDIDATE,50.69398850000,0.00025540000,-0.00025540000,0,,,,,8.48837000,0.51008600,-0.51008600,0,2.9319,,,0,364.00,,,0,1.12000000,0.00035212,-0.00035212,0,4.0680000,0.1860000,-0.1860000,0,,,,,5216.00,124.04,-124.04,0,0.780000,0.040000,-0.040000,0,,,,,,,,,4.603900,0.084626,-0.084626,0,,,,
1469,EPIC 220198551.01,EPIC 220198551,,0,CANDIDATE,0.79885250000,0.00000170000,-0.00000170000,0,,,,,4.00703000,0.41213900,-0.41213900,0,512.9160,,,0,1325.00,,,0,0.17000000,0.00089542,-0.00089542,0,0.8310000,0.2030000,-0.2030000,0,,,,,4785.00,131.26,-131.26,0,0.860000,0.060000,-0.060000,0,,,,,,,,,4.452520,0.094282,-0.094282,0,,,,
1470,EPIC 220198551.01,EPIC 220198551,,1,CANDIDATE,0.79884530000,0.00000830000,-0.00000820000,0,,,,,6.20000000,2.00000000,-2.80000000,0,,,,,,,,,0.13570000,0.00330000,-0.00320000,0,1.0968000,0.0408000,-0.0480000,0,0.07900000,0.02400000,-0.03500000,0,,,,,0.728000,0.076000,-0.025000,0,,,,,,,,,,,,,,,,
1471,EPIC 220201207.01,EPIC 220201207,,1,CANDIDATE,0.43784430000,0.00000240000,-0.00000240000,0,,,,,41.00000000,13.00000000,-26.00000000,0,,,,,,,,,0.55300000,0.00370000,-0.00370000,0,2.2248000,0.0240000,-0.0240000,0,0.29300000,0.04100000,-0.03600000,0,,,,,1.300000,0.350000,-0.790000,0,,,,,,,,,,,,,,,,
1472,EPIC 220204960.01,EPIC 220204960,,1,CANDIDATE,13.26931000000,0.00024000000,-0.00025000000,0,,,,,23.80000000,6.40000000,-5.60000000,0,,,,,,,,,0.36480000,0.00530000,-0.00480000,0,3.7128000,0.1056000,-0.0936000,0,0.19400000,0.04500000,-0.04500000,0,,,,,1.127000,0.146000,-0.019000,0,,,,,,,,,,,,,,,,
1473,EPIC 220207765.01,EPIC 220207765,,0,CANDIDATE,7.11985600000,0.00062200000,-0.00063800000,0,,,,,1.87977810,0.20885304,-0.15703766,0,,,,,,,,,,,,,,,,,0.02021800,0.00210400,-0.00160100,0,5318.00,50.00,-50.00,0,0.852371,0.033177,-0.022753,0,,,,,,,,,4.680000,0.100000,-0.100000,0,,,,
1474,EPIC 220207765.01,EPIC 220207765,,1,CANDIDATE,7.12113000000,0.00043000000,-0.00046000000,0,,,,,1.99000000,0.14000000,-0.23000000,0,,,,,,,,,0.04820000,0.00290000,-0.00310000,0,1.9440000,0.1440000,-0.1440000,0,0.02140000,0.00120000,-0.00220000,0,,,,,0.853000,0.033000,-0.048000,0,,,,,,,,,,,,,,,,
1475,EPIC 220209578.01,EPIC 220209578,,1,CANDIDATE,8.90467200000,0.00008400000,-0.00008100000,0,,,,,26.10000000,9.80000000,-10.60000000,0,,,,,,,,,1.23200000,0.01100000,-0.01000000,0,3.0864000,0.0672000,-0.0648000,0,0.23600000,0.06700000,-0.09400000,0,,,,,1.014000,0.252000,-0.068000,0,,,,,,,,,,,,,,,,
1476,EPIC 220209578.01,EPIC 220209578,,0,CANDIDATE,8.90003342005,0.00211860660,-0.00211860660,0,,,,,15.12617706,1.56080570,-1.56080570,0,144.3770,,,0,884.09,,,0,2.21632826,0.23820334,-0.23820334,0,1.8542477,0.2314795,-0.2314795,0,,,,,5854.00,122.00,-122.00,0,1.004400,,,0,,,,,,,,,4.459560,,,0,,,,
1477,EPIC 220209578.01,EPIC 220209578,,0,CANDIDATE,8.90451900000,0.00020500000,-0.00020300000,0,,,,,36.90000000,32.00000000,-19.90000000,0,,,,,,,,,,,,,2.9496000,0.0600000,-0.0696000,0,0.38050000,0.32870000,-0.20380000,0,,,,,0.890000,,,0,,,,,,,,,,,,,,,,
1478,EPIC 220228500.01,EPIC 220228500,,0,CANDIDATE,2.50481780000,0.00000380000,-0.00000380000,0,,,,,3.94670000,0.22449100,-0.22449100,0,448.6550,,,0,1282.00,,,0,0.17230000,0.00590581,-0.00590581,0,2.0770000,0.2850000,-0.2850000,0,,,,,5328.00,120.10,-120.10,0,0.920000,0.050000,-0.050000,0,,,,,,,,,4.470000,0.080000,-0.080000,0,,,,
1479,EPIC 220228500.01,EPIC 220228500,,1,CANDIDATE,2.50485300000,0.00003300000,-0.00003300000,0,,,,,3.95000000,0.87000000,-0.26000000,0,,,,,,,,,0.18060000,0.00280000,-0.00280000,0,2.2392000,0.0552000,-0.0720000,0,0.04010000,0.00130000,-0.00260000,0,,,,,0.905000,0.197000,-0.014000,0,,,,,,,,,,,,,,,,
1480,EPIC 220245303.01,EPIC 220245303,,1,CANDIDATE,3.68047000000,0.00036000000,-0.00035000000,0,,,,,1.11000000,0.15000000,-0.71000000,0,,,,,,,,,0.01910000,0.00140000,-0.00140000,0,2.1120000,0.1920000,-0.3600000,0,0.01310000,0.00160000,-0.00840000,0,,,,,0.777000,0.054000,-0.026000,0,,,,,,,,,,,,,,,,
1481,EPIC 220245303.01,EPIC 220245303,,0,CANDIDATE,3.68034000000,0.00035900000,-0.00032500000,0,,,,,1.06218625,0.18932053,-0.10371151,0,,,,,,,,,,,,,,,,,0.01256500,0.00220900,-0.00118100,0,5121.00,50.00,-50.00,0,0.774992,0.022772,-0.020566,0,,,,,,,,,4.690000,0.100000,-0.100000,0,,,,
1482,EPIC 220256496.02,K2-211,,1,CANDIDATE,2.60170000000,0.00024000000,-0.00025000000,0,,,,,1.47000000,0.18000000,-0.23000000,0,,,,,,,,,0.02850000,0.00200000,-0.00210000,0,1.6800000,0.1200000,-0.1680000,0,0.01610000,0.00130000,-0.00250000,0,,,,,0.839000,0.078000,-0.032000,0,,,,,,,,,,,,,,,,
1483,EPIC 220258394.01,EPIC 220258394,,1,CANDIDATE,15.96012800000,0.00013300000,-0.00013100000,0,,,,,19.50000000,0.90000000,-0.80000000,0,,,,,,,,,,,,,4.8888000,0.0192000,-0.0192000,0,0.20490000,0.00130000,-0.00100000,0,,,,,0.870000,,,0,,,,,,,,,,,,,,,,
1484,EPIC 220260084.01,EPIC 220260084,,1,CANDIDATE,16.96160000000,0.00290000000,-0.00300000000,0,,,,,2.70000000,0.19000000,-0.37000000,0,,,,,,,,,0.04130000,0.00270000,-0.00290000,0,5.4240000,0.2400000,-0.3120000,0,0.01940000,0.00130000,-0.00260000,0,,,,,1.277000,0.030000,-0.025000,0,,,,,,,,,,,,,,,,
1485,EPIC 220263105.01,EPIC 220263105,,1,CANDIDATE,0.71757470000,0.00000140000,-0.00000140000,0,,,,,28.10000000,8.50000000,-13.10000000,0,,,,,,,,,2.51400000,0.01100000,-0.01100000,0,1.5240000,0.0312000,-0.0312000,0,0.31500000,0.09400000,-0.14000000,0,,,,,0.818000,0.043000,-0.108000,0,,,,,,,,,,,,,,,,
1486,EPIC 220267210.01,EPIC 220267210,,1,CANDIDATE,5.16450000000,0.00069000000,-0.00080000000,0,,,,,0.78400000,0.07600000,-0.13300000,0,,,,,,,,,0.08670000,0.00790000,-0.00850000,0,2.1120000,0.1920000,-0.2160000,0,0.02820000,0.00230000,-0.00430000,0,,,,,0.255000,0.013000,-0.019000,0,,,,,,,,,,,,,,,,
1487,EPIC 220275625.01,EPIC 220275625,,1,CANDIDATE,3.44795000000,0.00036000000,-0.00038000000,0,,,,,0.97000000,0.21000000,-0.96000000,0,,,,,,,,,0.07150000,0.00810000,-0.00820000,0,1.7520000,0.2640000,-0.4080000,0,0.02680000,0.00400000,-0.02640000,0,,,,,0.332000,0.054000,-0.047000,0,,,,,,,,,,,,,,,,
1488,EPIC 220280237.01,EPIC 220280237,,1,CANDIDATE,,,,,,,,,36.00000000,11.00000000,-14.00000000,0,,,,,,,,,1.40800000,0.01300000,-0.01200000,0,4.3680000,0.1200000,-0.1440000,0,0.27400000,0.07800000,-0.09900000,0,,,,,1.208000,0.085000,-0.192000,0,,,,,,,,,,,,,,,,
1489,EPIC 220282718.01,EPIC 220282718,,1,CANDIDATE,0.55516060000,0.00000570000,-0.00000580000,0,,,,,11.40000000,3.50000000,-6.10000000,0,,,,,,,,,0.11000000,0.00330000,-0.00270000,0,1.0632000,0.0528000,-0.0504000,0,0.06300000,0.01900000,-0.03400000,0,,,,,1.657000,0.032000,-0.021000,0,,,,,,,,,,,,,,,,
1490,EPIC 220287611.01,EPIC 220287611,,1,CANDIDATE,6.26242000000,0.00072000000,-0.00078000000,0,,,,,2.03000000,0.21000000,-0.33000000,0,,,,,,,,,0.06280000,0.00750000,-0.00820000,0,2.2320000,0.2400000,-0.2160000,0,0.02440000,0.00220000,-0.00340000,0,,,,,0.762000,0.036000,-0.066000,0,,,,,,,,,,,,,,,,
1491,EPIC 220288191.01,EPIC 220288191,,1,CANDIDATE,24.41310000000,0.00180000000,-0.00200000000,0,,,,,15.30000000,9.20000000,-9.90000000,0,,,,,,,,,1.72000000,1.02000000,-0.15000000,0,2.0400000,0.3600000,-0.1920000,0,0.22000000,0.13000000,-0.13000000,0,,,,,0.640000,0.110000,-0.150000,0,,,,,,,,,,,,,,,,
